,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
1346,2,1,0,1,0,2,1,0,4,3,1,4,1,0,0,1,0,3,0,9,0
1347,3,2,1,1,0,0,0,0,2,4,1,1,1,0,0,0,0,3,1,8,0
1348,4,0,0,4,0,0,0,1,3,3,1,1,1,0,0,0,0,5,1,1,0
1349,2,0,0,1,1,0,0,0,4,4,1,4,1,0,0,1,0,3,0,9,0
1350,4,0,0,0,1,0,0,0,5,4,1,1,1,0,0,1,0,5,0,9,0
1351,3,10,0,3,0,0,0,1,2,4,2,1,1,0,0,0,0,3,1,8,1
1352,2,7,1,1,0,1,0,0,4,4,1,1,1,1,1,0,0,4,1,1,0
1353,3,2,1,2,0,0,0,0,4,2,1,2,1,0,0,1,0,3,0,9,0
1354,3,0,0,0,0,1,0,1,1,2,1,1,1,0,0,1,0,4,0,9,0
1355,5,6,2,2,0,0,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
1356,3,0,1,4,1,1,2,0,0,1,1,1,1,1,1,0,1,2,1,5,0
1357,3,2,1,1,0,0,0,0,7,2,1,2,0,2,1,0,1,9,1,2,0
1358,3,2,0,1,0,1,0,0,2,0,1,2,1,0,0,0,0,3,1,8,0
1359,4,0,0,5,1,0,2,0,4,3,1,1,1,0,0,1,0,3,0,9,0
1360,3,0,1,4,0,1,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
1361,3,2,1,1,0,0,0,0,8,0,1,2,1,0,0,0,0,2,1,5,0
1362,2,5,1,3,0,0,0,0,0,2,1,1,1,1,1,0,1,2,1,5,0
1363,7,8,2,2,0,1,0,0,5,4,1,1,1,0,0,0,1,7,1,4,0
1364,2,1,1,0,0,0,2,0,4,4,1,6,1,0,0,1,0,3,0,9,0
1365,4,2,2,1,0,0,2,0,0,3,2,2,1,0,0,0,1,2,1,5,0
1366,3,3,1,2,0,0,0,0,0,0,1,1,1,0,0,0,1,2,1,5,0
1367,2,2,1,2,0,1,0,0,6,4,1,4,1,0,0,0,0,6,1,2,1
1368,3,2,1,2,0,0,0,0,0,4,2,1,1,0,0,0,1,2,1,5,0
1369,3,5,0,3,0,1,0,0,5,2,1,1,1,0,0,0,1,7,1,4,0
1370,3,1,0,1,1,0,2,1,1,1,1,2,1,0,0,1,0,4,0,9,0
1371,3,5,0,1,0,1,0,0,2,0,2,2,1,0,0,0,0,3,1,8,1
1372,3,6,2,1,0,0,0,1,1,0,1,4,1,0,0,1,0,4,0,9,0
1373,5,8,0,5,0,1,0,0,2,4,1,3,1,0,0,0,0,3,1,8,0
1374,3,2,1,2,0,0,0,0,4,1,3,2,1,0,0,1,0,3,0,9,1
1375,3,1,1,1,0,0,0,0,0,4,1,1,1,0,0,0,1,2,1,5,0
1376,4,2,1,2,0,1,0,0,2,0,1,3,1,0,0,0,0,3,1,8,0
1377,2,7,1,6,0,0,2,0,8,4,1,2,1,0,0,0,0,2,1,5,0
1378,4,0,2,0,0,1,0,0,4,2,1,3,1,0,0,1,0,3,0,9,0
1379,3,2,0,2,0,1,0,0,0,0,1,1,1,0,0,0,1,2,1,5,0
1380,4,0,0,5,1,1,2,1,1,4,1,2,1,0,0,1,0,4,0,9,0
1381,5,1,0,1,0,0,0,0,5,2,1,15,1,0,0,1,0,5,0,9,0
1382,2,2,1,2,0,1,0,1,1,4,2,6,1,0,0,1,0,4,0,9,0
1383,3,11,0,6,1,1,0,1,0,2,1,4,1,0,0,1,0,5,0,7,0
1384,3,3,0,5,0,0,0,1,0,1,2,1,1,0,0,1,0,5,0,7,0
1385,3,2,0,2,0,1,0,0,4,2,1,6,1,0,0,1,0,3,0,9,0
1386,3,2,1,2,0,1,0,1,0,2,1,13,1,0,0,1,0,5,0,7,0
1387,4,5,0,3,1,1,0,1,0,2,2,1,1,0,0,1,0,5,0,7,0
1388,4,2,1,2,0,0,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
1389,3,5,0,3,0,0,0,0,5,2,1,1,0,1,2,0,1,7,1,4,0
1390,3,0,0,4,1,1,2,1,4,2,1,3,1,0,0,1,0,3,0,9,0
1391,5,2,0,1,0,1,0,1,0,1,2,2,1,0,0,1,0,5,0,7,0
1392,4,2,2,2,0,0,0,1,1,0,6,3,1,0,0,1,0,4,0,9,1
1393,5,6,0,2,0,1,0,0,9,3,1,4,1,1,1,0,1,6,1,2,0
1394,3,1,0,1,0,1,2,0,8,0,1,1,1,1,1,0,0,2,1,5,0
1395,3,6,0,2,0,0,0,0,0,1,1,4,1,0,0,0,1,2,1,5,0
1396,3,0,0,0,1,0,0,1,1,0,1,2,1,0,0,1,0,4,0,9,0
1397,3,2,0,1,0,0,0,1,0,1,1,2,1,0,0,1,0,5,0,7,0
1398,4,5,1,2,0,0,2,0,2,0,1,1,1,0,0,0,0,3,1,8,0
1399,3,2,0,2,1,1,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
1400,3,5,0,2,0,0,0,0,2,2,1,1,1,0,0,0,1,7,1,2,0
1401,2,5,1,1,0,0,0,0,5,4,1,6,1,0,0,1,0,5,0,9,0
1402,3,2,1,1,0,1,0,0,8,3,3,1,1,0,0,0,0,2,1,5,1
1403,3,2,2,2,0,0,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
1404,3,2,0,2,0,0,0,0,4,1,2,2,1,0,0,1,0,3,0,9,1
1405,3,0,0,5,0,1,0,0,8,4,1,1,1,0,0,0,0,2,1,5,0
1406,3,2,0,2,0,0,0,1,5,4,1,7,1,0,0,1,0,5,0,9,0
1407,3,2,1,2,0,1,0,0,5,2,1,1,1,0,0,1,0,5,0,9,0
1408,3,4,1,1,0,0,0,0,2,4,2,4,1,0,0,0,0,3,1,8,0
1409,4,2,1,2,0,0,2,1,0,1,3,1,1,0,0,1,0,5,0,7,1
1410,2,5,1,0,0,1,0,0,0,4,1,1,1,0,0,0,1,2,1,5,0
1411,5,5,0,3,0,1,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
1412,2,1,1,0,0,1,0,1,0,2,1,2,1,0,0,1,0,5,0,7,0
1413,4,3,0,3,0,0,2,0,0,0,1,1,1,1,1,0,1,2,1,5,0
1414,5,10,0,3,1,0,2,0,4,3,2,1,1,0,0,1,0,3,0,9,1
1415,3,0,1,4,0,1,0,1,1,0,1,2,1,0,0,1,0,4,0,9,0
1416,4,2,0,2,0,0,0,0,5,0,1,1,1,0,0,1,0,5,0,9,0
1417,3,5,1,3,0,1,2,1,0,2,1,2,1,0,0,1,0,5,0,7,0
1418,3,0,2,0,0,1,0,1,1,2,1,4,1,0,0,1,0,4,0,9,0
1419,3,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,4,0,9,0
1420,4,0,0,4,1,1,0,1,1,3,1,2,1,0,0,1,0,4,0,9,0
1421,2,0,1,0,0,0,0,0,4,1,2,3,1,0,0,1,0,3,0,9,0
1422,3,5,0,2,1,0,0,0,4,4,1,1,1,0,0,1,0,3,0,9,0
1423,3,3,2,5,0,1,0,0,2,4,1,2,1,0,0,0,0,3,1,8,0
1424,3,6,0,2,0,0,0,0,4,1,1,2,1,0,0,1,0,3,0,9,0
1425,6,8,0,2,0,0,0,0,4,2,2,2,1,1,1,0,0,4,1,1,1
1426,5,0,0,4,1,1,0,0,5,4,1,1,1,0,0,1,0,5,0,9,0
1427,3,10,0,2,0,0,0,0,5,3,1,8,1,0,0,1,0,5,0,9,0
1428,5,1,0,1,0,1,2,0,4,3,1,1,1,0,0,1,0,3,0,9,0
1429,3,2,0,1,1,0,2,1,1,1,1,2,1,0,0,1,0,4,0,9,0
1430,5,1,0,5,0,1,2,0,5,1,1,1,1,0,0,1,0,5,0,9,0
1431,3,2,0,1,0,2,1,0,4,3,1,3,1,0,0,1,0,3,0,9,0
1432,4,0,1,5,0,2,1,0,4,2,1,3,1,0,0,1,0,3,0,9,0
1433,3,4,1,2,0,0,0,0,0,2,1,3,1,0,0,0,1,2,1,5,0
1434,3,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,2,1,5,1
1435,4,1,0,1,0,1,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
1436,5,2,0,2,0,1,0,1,4,0,1,9,1,0,0,1,0,3,0,9,0
1437,4,3,0,0,0,1,0,1,1,2,1,1,1,0,0,1,0,4,0,9,0
1438,4,2,1,1,0,1,0,0,4,0,1,1,1,0,0,1,0,3,0,9,0
1439,3,2,2,2,0,0,0,0,2,3,1,2,1,1,1,0,0,3,1,8,0
1440,5,5,0,3,1,0,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
1441,4,4,0,5,0,1,2,0,2,1,1,5,1,0,0,0,0,3,1,8,0
1442,5,1,0,4,0,1,2,0,4,2,1,2,1,0,0,1,0,3,0,9,0
1443,4,5,1,6,0,0,0,1,4,1,1,2,1,0,0,1,0,3,0,9,0
1444,4,9,1,2,0,1,2,0,9,2,1,3,1,0,0,0,1,6,1,2,0
1445,4,2,0,2,0,0,0,0,5,0,1,13,1,0,0,1,0,5,0,9,0
1446,2,0,1,5,0,0,2,0,4,1,1,3,1,0,0,1,0,3,0,9,0
1447,3,0,2,0,1,1,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
1448,3,0,0,0,1,1,0,1,1,4,1,7,1,0,0,1,0,4,0,9,0
1449,3,2,1,4,0,0,0,1,0,1,1,2,1,1,1,0,1,2,1,5,0
1450,3,0,0,0,1,1,2,1,1,4,1,1,1,0,0,1,0,4,0,9,0
1451,3,1,0,1,1,1,0,1,1,4,1,2,1,0,0,1,0,4,0,9,0
1452,6,4,2,2,0,1,0,0,6,0,1,2,1,1,1,0,0,6,1,2,0
1453,4,2,0,0,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
1454,3,5,1,3,0,1,0,1,4,0,1,2,1,0,0,1,0,3,0,9,0
1455,4,0,0,5,0,0,0,1,1,2,1,2,1,0,0,1,0,4,0,9,0
1456,3,1,0,1,0,0,0,0,0,3,1,8,1,1,1,0,1,2,1,5,0
1457,3,2,2,1,0,1,0,0,4,4,1,17,1,0,0,1,0,3,0,9,0
1458,3,6,0,2,0,0,0,0,5,3,1,2,1,0,0,0,1,7,1,4,0
1459,4,6,0,1,0,1,2,0,8,0,1,1,1,1,1,0,0,2,1,5,0
1460,2,2,1,1,0,0,0,1,4,2,2,3,1,0,0,1,0,3,0,9,0
1461,4,0,2,1,1,1,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
1462,3,5,2,6,0,1,0,0,4,3,1,7,1,0,0,1,0,3,0,9,0
1463,5,3,0,0,0,0,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
1464,5,11,0,3,0,1,0,0,1,3,1,2,0,1,2,0,1,4,1,4,0
1465,2,5,1,3,0,0,0,0,1,4,1,1,1,0,0,0,1,4,1,4,0
1466,2,1,0,1,0,1,0,0,0,3,1,5,1,0,0,0,1,2,1,5,0
1467,3,5,0,2,1,0,0,0,2,1,1,1,1,0,0,0,0,3,1,8,0
1468,7,8,1,2,0,0,0,0,7,4,1,1,1,0,0,0,1,9,1,2,0
1469,2,2,1,2,0,0,2,0,8,1,1,1,1,1,1,0,0,2,1,5,0
1470,3,1,0,1,0,1,0,0,7,2,1,1,1,0,0,0,1,9,1,2,0
1471,5,5,2,2,1,1,2,0,4,3,1,2,1,0,0,1,0,3,0,9,0
1472,3,1,1,1,0,0,0,0,0,3,1,1,1,1,1,0,1,2,1,5,0
1473,3,5,1,3,0,0,2,0,5,3,1,1,1,0,0,1,0,5,0,9,0
1474,3,1,1,0,0,0,0,1,0,3,1,1,1,0,0,1,0,5,0,7,0
1475,5,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,4,0,9,0
1476,2,2,1,2,1,0,0,0,4,4,1,1,1,0,0,1,0,3,0,9,0
1477,3,7,1,6,1,1,0,0,4,1,1,2,1,0,0,1,0,3,0,9,0
1478,4,5,0,3,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
1479,3,0,0,1,0,0,0,0,4,1,1,5,1,0,0,1,0,3,0,9,0
1480,3,6,1,2,0,1,0,0,0,3,1,4,1,1,1,0,1,2,1,5,0
1481,3,2,0,1,0,1,0,0,2,4,1,1,1,0,0,0,0,3,1,8,0
1482,2,0,1,3,0,0,0,0,4,1,2,2,1,0,0,1,0,3,0,9,0
1483,2,0,0,5,0,1,0,0,4,3,1,2,1,0,0,1,0,3,0,9,0
1484,2,2,1,2,0,1,0,0,5,1,1,1,1,0,0,0,1,7,1,4,0
1485,3,5,0,2,0,1,0,0,3,3,1,1,0,1,2,0,0,5,1,1,1
1486,3,5,0,2,0,1,0,0,1,1,2,1,1,0,0,0,1,4,1,4,1
1487,5,1,0,1,1,0,0,1,1,3,1,1,1,0,0,1,0,4,0,9,0
1488,3,5,2,3,0,0,0,1,0,0,1,17,1,0,0,1,0,5,0,7,0
1489,7,8,0,3,0,0,0,0,5,3,1,2,1,0,0,0,1,7,1,4,0
1490,3,2,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,5,0,7,0
1491,6,9,0,6,0,0,0,1,0,1,2,3,1,0,0,0,0,4,1,2,1
1492,4,5,2,2,0,0,0,0,5,0,1,1,1,0,0,1,0,5,0,9,0
1493,5,0,0,5,1,1,2,1,1,4,2,1,1,0,0,1,0,4,0,9,1
1494,3,5,0,2,0,1,0,0,1,4,1,2,1,0,0,0,1,4,1,4,0
1495,5,6,0,6,0,0,0,1,1,3,3,2,1,0,0,1,0,4,0,9,0
1496,3,8,1,1,0,1,0,1,0,3,1,4,1,0,0,1,0,5,0,7,0
1497,3,5,0,3,0,0,0,0,6,2,1,1,1,0,0,0,1,1,1,5,0
1498,3,9,2,0,1,0,0,1,0,2,1,2,1,0,0,0,1,2,1,5,0
1499,4,2,0,1,1,0,0,1,1,0,1,3,1,0,0,1,0,4,0,9,0
1500,3,2,0,2,0,0,0,1,1,3,1,1,1,0,0,1,0,4,0,9,0
1501,4,2,2,2,0,0,0,0,5,1,1,4,1,0,0,1,0,5,0,9,0
1502,3,2,0,2,0,0,0,0,5,3,1,3,1,0,0,1,0,5,0,9,0
1503,4,5,2,1,0,0,0,0,4,3,1,3,1,0,0,1,0,3,0,9,0
1504,2,0,1,0,0,0,0,0,4,3,2,2,1,0,0,1,0,3,0,9,0
1505,3,0,1,0,0,1,0,1,1,1,1,11,1,0,0,1,0,4,0,9,0
1506,4,5,0,2,0,0,0,0,2,3,1,1,1,0,0,0,0,3,1,8,0
1507,5,2,0,4,1,0,0,1,0,0,1,1,1,0,0,1,0,5,0,7,0
1508,3,5,1,3,0,0,0,0,0,1,1,2,1,1,1,0,1,2,1,5,0
1509,4,0,0,4,0,1,0,0,5,2,1,3,1,0,0,1,0,5,0,9,0
1510,2,7,1,3,0,1,0,1,2,1,1,1,1,0,0,0,1,7,1,2,0
1511,3,10,0,1,0,1,0,0,4,3,1,2,1,0,0,1,0,3,0,9,0
1512,4,0,0,5,0,0,0,0,4,3,1,2,1,0,0,1,0,3,0,9,1
1513,5,10,0,0,0,1,0,0,0,1,1,1,0,1,2,0,1,2,1,5,1
1514,3,1,0,1,0,1,0,0,0,1,1,3,1,0,0,0,1,2,1,5,0
1515,3,0,0,4,0,1,0,0,0,2,1,1,1,0,0,0,1,2,1,5,0
1516,4,2,1,3,0,1,0,1,0,4,1,4,1,0,0,1,0,5,0,7,0
1517,3,2,0,2,0,1,0,1,2,1,1,1,1,0,0,0,0,3,1,8,0
1518,3,0,1,0,0,0,0,0,2,3,1,2,1,0,0,0,0,3,1,8,0
1519,5,2,0,5,1,1,0,0,0,4,1,1,1,1,1,0,1,2,1,5,0
1520,3,0,0,4,1,1,0,1,0,0,1,3,1,0,0,1,0,5,0,7,0
1521,3,2,1,2,0,0,2,1,4,3,1,8,1,0,0,1,0,3,0,9,0
1522,3,2,2,0,0,0,0,0,4,2,1,3,1,0,0,1,0,3,0,9,0
1523,3,1,0,1,0,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
1524,5,5,0,2,1,0,0,0,4,1,1,1,1,0,0,1,0,3,0,9,0
1525,2,2,1,2,0,1,0,0,5,3,1,1,1,1,1,0,1,7,1,4,0
1526,3,1,0,1,0,0,0,0,4,2,1,2,1,0,0,0,1,6,1,4,0
1527,3,0,0,1,0,0,0,1,1,2,1,4,1,0,0,1,0,4,0,9,0
1528,5,0,0,5,1,0,0,0,5,4,1,3,1,0,0,1,0,5,0,9,0
1529,2,2,1,1,0,0,0,1,2,0,1,1,1,0,0,0,0,3,1,8,0
1530,5,8,2,0,1,0,0,1,1,0,1,4,1,0,0,1,0,4,0,9,0
1531,5,8,0,5,0,1,2,0,7,3,1,2,1,0,0,0,1,9,1,2,1
1532,3,0,0,1,0,1,0,0,0,3,1,3,1,1,1,0,1,2,1,5,0
1533,3,9,0,4,0,0,0,1,1,2,1,3,1,0,0,1,0,4,0,9,0
1534,5,0,0,3,1,0,2,1,0,2,1,3,1,0,0,1,0,5,0,7,0
1535,3,2,0,1,0,0,0,1,0,2,1,4,1,0,0,1,0,5,0,7,0
1536,3,6,0,2,0,0,0,0,5,4,1,2,1,0,0,1,0,5,0,9,0
1537,4,5,0,3,0,0,0,1,0,4,1,4,1,0,0,0,1,2,1,5,0
1538,5,1,0,0,1,0,0,0,5,2,1,2,1,0,0,1,0,5,0,9,0
1539,3,1,1,2,0,2,1,0,5,2,1,2,1,0,0,0,1,7,1,4,0
1540,7,8,0,5,0,1,0,0,4,2,3,1,1,0,0,0,0,4,1,1,1
1541,2,1,1,1,0,1,0,0,4,0,1,3,1,0,0,0,0,4,1,1,1
1542,5,5,0,2,0,1,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
1543,5,8,0,0,0,0,0,0,2,3,1,1,1,0,0,0,0,3,1,8,0
1544,4,5,0,3,0,0,2,0,0,1,1,2,1,0,0,0,1,2,1,5,0
1545,5,8,0,1,0,1,0,0,2,4,1,1,1,0,0,0,0,3,1,8,0
1546,4,2,2,1,0,0,0,1,7,0,8,1,1,0,0,0,0,4,0,8,0
1547,3,2,0,2,0,1,0,0,2,2,1,2,1,0,0,0,0,3,1,8,0
1548,3,0,1,0,1,0,0,1,1,4,1,1,1,0,0,1,0,4,0,9,0
1549,3,1,2,1,0,1,0,0,4,3,2,1,1,0,0,1,0,3,0,9,0
1550,3,0,0,1,0,1,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
1551,3,0,0,6,0,0,0,0,0,3,1,1,1,1,1,0,1,2,1,5,0
1552,4,5,2,3,0,0,0,0,4,3,1,3,1,0,0,1,0,3,0,9,0
1553,4,2,0,2,0,0,0,1,1,0,2,5,1,0,0,1,0,4,0,9,0
1554,3,0,1,2,1,1,0,1,0,0,2,1,1,0,0,1,0,5,0,7,1
1555,3,5,0,3,0,0,0,1,1,4,1,3,1,0,0,1,0,4,0,9,0
1556,5,0,2,5,1,1,0,1,0,1,1,4,1,0,0,0,1,2,1,5,0
1557,4,0,0,0,1,1,0,1,0,4,2,2,1,0,0,1,0,5,0,7,0
1558,3,2,1,1,0,1,0,0,8,0,1,1,1,0,0,0,0,2,1,5,0
1559,4,2,0,2,0,1,2,0,5,0,1,7,1,0,0,1,0,5,0,9,0
1560,4,2,2,6,0,0,0,0,0,1,1,6,1,0,0,0,1,2,1,5,0
1561,4,6,1,2,0,1,0,0,4,3,1,2,1,0,0,1,0,3,0,9,0
1562,5,5,0,3,0,0,0,0,5,3,1,2,1,0,0,1,0,5,0,9,0
1563,4,0,0,1,1,1,0,1,1,1,1,2,1,0,0,1,0,4,0,9,0
1564,4,2,0,2,1,0,0,1,0,2,1,1,1,0,0,1,0,5,0,7,0
1565,3,2,1,2,0,0,0,1,4,2,1,2,1,0,0,0,1,6,1,4,0
1566,3,2,1,2,0,0,0,0,5,3,1,1,1,0,0,1,0,5,0,9,0
1567,3,0,1,5,0,0,0,1,1,0,1,8,1,0,0,1,0,4,0,9,0
1568,3,2,2,2,0,1,0,0,0,2,1,3,1,0,0,0,1,2,1,5,0
1569,3,2,0,1,0,1,0,0,0,3,1,1,1,0,0,0,1,2,1,5,0
1570,3,1,0,5,1,1,0,0,4,2,2,4,1,0,0,1,0,3,0,9,1
1571,4,3,0,2,0,0,0,0,8,2,1,1,1,0,0,0,0,2,1,5,0
1572,3,2,0,1,1,1,0,0,0,0,2,1,1,0,0,0,1,2,1,5,1
1573,3,6,0,2,0,1,0,0,2,4,1,1,1,0,0,0,0,3,1,8,0
1574,3,5,1,2,0,0,0,0,4,0,1,2,1,0,0,1,0,3,0,9,0
1575,2,0,1,1,0,1,0,0,0,3,1,1,1,0,0,0,1,2,1,5,0
1576,2,5,1,3,0,0,0,0,3,0,1,1,0,3,2,0,0,5,1,1,1
1577,2,2,1,1,0,1,0,0,4,4,1,1,1,0,0,1,0,3,0,9,0
1578,5,8,0,4,0,0,0,0,4,4,2,1,1,0,0,1,0,3,0,9,0
1579,2,1,1,1,0,1,0,1,0,0,1,3,1,0,0,1,0,5,0,7,0
1580,3,5,1,3,0,0,0,0,4,3,1,1,1,0,0,1,0,3,0,9,0
1581,3,3,1,4,0,0,0,1,0,3,1,2,1,0,0,1,0,5,0,7,0
1582,3,1,0,6,0,0,0,1,0,1,1,4,1,0,0,1,0,5,0,7,0
1583,4,5,0,2,1,1,0,0,4,2,1,2,1,0,0,1,0,3,0,9,0
1584,3,2,2,2,1,0,0,0,0,1,1,7,1,1,1,0,1,2,1,5,0
1585,3,1,0,0,0,1,0,0,8,2,1,2,1,0,0,0,0,2,1,5,0
1586,4,2,2,2,0,0,0,0,5,0,1,2,1,0,0,1,0,5,0,9,0
1587,5,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0,1,2,1,5,0
1588,3,6,0,2,0,0,2,0,2,0,3,2,1,0,0,0,0,3,1,8,0
1589,4,5,0,3,0,2,1,1,0,4,1,1,1,0,0,1,0,5,0,7,0
1590,5,5,0,3,0,1,2,0,0,0,2,3,1,1,1,0,1,2,1,5,0
1591,8,8,0,5,0,1,0,0,0,2,1,1,0,3,2,0,0,4,1,2,1
1592,2,5,0,3,0,1,0,1,0,4,2,2,1,0,0,1,0,5,0,7,0
1593,3,2,1,2,0,0,0,0,0,1,1,1,1,0,0,0,1,2,1,5,1
1594,4,2,1,2,0,1,0,0,5,3,1,3,1,0,0,1,0,5,0,9,0
1595,4,0,2,5,1,1,0,1,1,1,1,5,1,0,0,1,0,4,0,9,0
1596,3,0,0,4,0,1,0,1,0,1,3,1,1,0,0,1,0,5,0,7,1
1597,5,2,0,1,0,1,0,0,2,1,1,2,1,0,0,0,0,3,1,8,0
1598,4,3,0,2,0,0,0,0,5,2,1,2,1,0,0,1,0,5,0,9,0
1599,4,1,2,1,0,1,0,0,0,2,2,4,1,0,0,0,1,2,1,5,1
1600,2,4,1,0,0,0,0,1,0,4,1,4,1,0,0,1,0,5,0,7,0
1601,4,5,0,3,0,1,0,0,2,2,1,3,1,0,0,0,0,3,1,8,0
1602,4,3,0,2,0,0,0,1,0,2,1,11,1,0,0,1,0,5,0,7,0
1603,5,4,0,0,1,0,0,1,0,4,1,4,1,0,0,1,0,5,0,7,0
1604,2,7,1,1,0,1,0,1,2,4,1,2,1,0,0,0,1,7,1,2,0
1605,3,3,1,4,1,0,0,1,1,0,1,3,1,0,0,1,0,4,0,9,0
1606,3,0,2,6,0,1,0,1,0,1,1,3,1,0,0,1,0,5,0,7,0
1607,5,0,0,5,0,0,0,0,8,1,1,1,1,0,0,0,0,2,1,5,0
1608,3,2,2,2,0,1,2,0,4,2,1,3,1,0,0,0,0,4,1,1,1
1609,4,2,2,1,0,0,0,1,2,2,4,2,0,1,2,0,1,7,1,2,1
1610,3,2,1,1,0,0,0,0,4,0,1,1,1,0,0,1,0,3,0,9,0
1611,5,8,0,5,0,0,0,0,8,0,2,3,1,0,0,0,0,2,1,5,1
1612,5,8,0,2,0,0,0,0,4,0,1,2,1,0,0,1,0,3,0,9,0
1613,4,2,2,0,0,0,0,1,0,3,1,2,1,0,0,1,0,5,0,7,0
1614,5,0,2,5,1,0,0,0,8,3,1,1,1,1,1,0,0,2,1,5,0
1615,4,1,0,1,0,0,0,0,8,1,2,4,1,0,0,0,0,2,1,5,0
1616,2,0,1,0,0,1,2,0,7,1,1,2,1,0,0,0,1,9,1,2,1
1617,4,5,2,3,0,1,0,0,4,4,1,3,1,0,0,1,0,3,0,9,0
1618,5,11,0,6,1,0,0,1,4,4,1,1,1,0,0,1,0,3,0,9,0
1619,3,0,0,5,1,0,2,0,4,4,1,5,1,0,0,1,0,3,0,9,0
1620,5,2,0,2,0,1,2,1,0,4,1,4,1,0,0,1,0,5,0,7,0
1621,3,2,0,2,0,1,0,1,0,4,3,1,1,0,0,1,0,5,0,7,0
1622,3,3,0,2,0,1,0,1,0,1,1,3,1,0,0,1,0,5,0,7,0
1623,2,0,1,5,0,0,2,0,2,3,1,5,1,0,0,0,0,3,1,8,0
1624,4,9,0,5,1,1,2,1,0,1,1,1,1,0,0,1,0,5,0,7,0
1625,4,10,0,1,1,1,0,1,0,2,1,3,1,0,0,1,0,5,0,7,0
1626,5,9,0,6,0,0,0,0,5,0,1,1,1,0,0,0,1,7,1,4,0
1627,2,0,1,0,0,0,0,0,4,2,1,1,1,0,0,1,0,3,0,9,0
1628,3,7,1,6,0,0,0,0,5,2,2,3,0,3,1,0,0,5,1,1,1
1629,4,0,0,5,1,0,2,1,1,4,1,1,1,0,0,1,0,4,0,9,0
1630,5,0,1,0,0,0,0,0,8,0,1,1,1,0,0,0,0,2,1,5,0
1631,4,5,0,3,0,0,0,0,5,3,1,6,1,0,0,1,0,5,0,9,0
1632,2,2,0,2,0,1,2,0,1,4,1,3,0,1,2,0,0,4,1,1,1
1633,3,0,0,0,1,0,0,0,0,2,1,2,1,0,0,0,1,2,1,5,0
1634,5,0,0,5,0,1,0,0,4,1,2,2,1,0,0,1,0,3,0,9,0
1635,4,5,0,3,0,1,0,1,0,0,1,2,1,0,0,1,0,5,0,7,0
1636,2,4,1,2,0,1,0,0,0,1,1,1,1,0,0,0,1,2,1,5,0
1637,3,5,2,3,0,0,0,0,5,2,1,2,1,0,0,1,0,5,0,9,0
1638,4,3,0,5,1,0,0,1,4,3,2,2,1,0,0,1,0,3,0,9,0
1639,3,2,0,2,0,0,0,0,8,2,2,2,1,0,0,0,0,2,1,5,0
1640,3,0,0,4,0,0,0,0,8,1,1,3,1,0,0,0,0,2,1,5,1
1641,3,5,1,1,0,0,2,0,5,4,2,7,1,0,0,1,0,5,0,9,0
1642,4,11,0,6,1,1,0,1,0,4,1,1,1,0,0,1,0,5,0,7,0
1643,3,5,0,3,0,1,0,1,0,4,1,2,1,0,0,1,0,5,0,7,0
1644,3,2,3,2,0,0,0,0,5,1,2,1,1,0,0,1,0,5,0,9,1
1645,2,2,0,2,0,1,0,0,5,0,1,4,1,0,0,0,0,5,1,1,0
1646,3,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,4,0,9,0
1647,4,0,0,5,1,1,0,1,0,0,1,4,1,0,0,1,0,5,0,7,0
1648,3,6,1,2,0,1,0,0,4,1,1,17,1,0,0,1,0,3,0,9,0
1649,3,0,1,0,0,1,0,0,4,2,1,2,1,0,0,1,0,3,0,9,0
1650,5,0,0,2,0,0,0,0,0,0,1,3,1,0,0,0,1,2,1,5,0
1651,5,8,0,3,1,1,2,0,4,4,4,4,1,0,0,1,0,3,0,9,0
1652,4,1,2,1,0,0,0,0,0,3,2,1,1,0,0,0,1,2,1,5,1
1653,2,2,1,2,0,0,0,0,5,1,1,2,1,0,0,0,1,7,1,4,1
1654,5,6,2,2,0,0,0,1,4,1,1,5,1,0,0,1,0,3,0,9,0
